iter	RMSE
1665	1.220357582
1666	1.220037665
1667	1.219964217
1668	1.219610419
1669	1.219388965
1670	1.219197789
1671	1.219121771
1672	1.218903771
1673	1.218565017
1674	1.218348587
1675	1.218298758
1676	1.218210075
1677	1.218054891
1678	1.21798394
1679	1.217766864
1680	1.217673922
1681	1.217436714
1682	1.217340062
1683	1.217115557
1684	1.216889616
1685	1.216852601
1686	1.216614017
1687	1.216474585
1688	1.216461921
1689	1.216366203
1690	1.216291927
1691	1.215996998
1692	1.2156961
1693	1.215528647
1694	1.215463018
1695	1.215306725
1696	1.214865488
1697	1.214648801
1698	1.214515187
1699	1.214392622
1700	1.214180315
1701	1.214044341
1702	1.213915609
1703	1.213766127
1704	1.21361515
1705	1.213330948
1706	1.213161171
1707	1.212963378
1708	1.212855298
1709	1.212772571
1710	1.212727051
1711	1.212642141
1712	1.212495108
1713	1.212276996
1714	1.212158526
1715	1.211986795
1716	1.211817296
1717	1.211613222
1718	1.211515456
1719	1.21134589
1720	1.211310044
1721	1.21129597
1722	1.211208435
1723	1.211109323
1724	1.210987422
1725	1.210935311
1726	1.210772921
1727	1.210661543
1728	1.21039204
1729	1.210173564
1730	1.21004534
1731	1.20986113
1732	1.209823233
1733	1.20971364
1734	1.209392313
1735	1.20923099
1736	1.209065341
1737	1.208877445
1738	1.208836305
1739	1.208672148
1740	1.208468656
1741	1.208443318
1742	1.208241135
1743	1.20771109
1744	1.207437345
1745	1.207325615
1746	1.206837965
1747	1.206618676
1748	1.206515301
1749	1.206460082
1750	1.206341854
1751	1.206045613
1752	1.205930494
1753	1.205792378
1754	1.205616337
1755	1.205462411
1756	1.205449249
1757	1.205268684
1758	1.205133172
1759	1.205053319
1760	1.204815229
1761	1.204637193
1762	1.204576443
1763	1.20452696
1764	1.204390507
1765	1.20428018
1766	1.204149657
1767	1.203904325
1768	1.203691103
1769	1.203597543
1770	1.203437942
1771	1.203429902
1772	1.203420147
1773	1.203373729
1774	1.203228632
1775	1.203100941
1776	1.203075176
1777	1.202909536
1778	1.202817674
1779	1.202605059
1780	1.202413002
1781	1.202226075
1782	1.20211324
1783	1.202039408
1784	1.202005135
1785	1.201866293
1786	1.201773522
1787	1.201331919
1788	1.201184808
1789	1.201076318
1790	1.2009907
1791	1.200804422
1792	1.200734702
1793	1.200604139
1794	1.200579952
1795	1.200486062
1796	1.200434792
1797	1.200392209
1798	1.200219323
1799	1.200178412
1800	1.199984366
1801	1.199816492
1802	1.199637897
1803	1.199536111
1804	1.199390347
1805	1.199268407
1806	1.199209166
1807	1.199166364
1808	1.199068695
1809	1.198877131
1810	1.198687334
1811	1.19866021
1812	1.198600189
1813	1.198416856
1814	1.198308722
1815	1.198046327
1816	1.197905334
1817	1.197863192
1818	1.19782965
1819	1.19771316
1820	1.197525017
1821	1.19741104
1822	1.197391059
1823	1.197249782
1824	1.19695661
1825	1.196941519
1826	1.196866445
1827	1.196707868
1828	1.196697722
1829	1.196664068
1830	1.19641576
1831	1.196344117
1832	1.196207858
1833	1.196129967
1834	1.195973899
1835	1.195856793
1836	1.195659255
1837	1.195631661
1838	1.195532398
1839	1.19538723
1840	1.195313526
1841	1.195304059
1842	1.195004367
1843	1.194796569
1844	1.194690369
1845	1.194529736
1846	1.194475333
1847	1.194333283
1848	1.194270009
1849	1.194087832
1850	1.193971371
1851	1.193745507
1852	1.193625329
1853	1.19355871
1854	1.193464729
1855	1.193364607
1856	1.193351395
1857	1.193331764
1858	1.193135639
1859	1.193061877
1860	1.192975329
1861	1.192837668
1862	1.192776128
1863	1.192723333
1864	1.192543428
1865	1.192293059
1866	1.192083595
1867	1.192046281
1868	1.191990875
1869	1.191924913
1870	1.191851277
1871	1.191796225
1872	1.191743483
1873	1.191615847
1874	1.191567206
1875	1.19143651
1876	1.191428635
1877	1.191242469
1878	1.191225469
1879	1.191081694
1880	1.190729081
1881	1.190642302
1882	1.190549979
1883	1.190493615
1884	1.190426364
1885	1.190395123
1886	1.190267113
1887	1.190181854
1888	1.190007823
1889	1.189830343
1890	1.189676892
1891	1.189565164
1892	1.189475247
1893	1.189437021
1894	1.189429486
1895	1.189325134
1896	1.189126475
1897	1.189023483
1898	1.18891424
1899	1.188867079
1900	1.188631009
1901	1.188532124
1902	1.188491922
1903	1.188392061
1904	1.188246906
1905	1.18814051
1906	1.188072855
1907	1.187957634
1908	1.187736499
1909	1.187700948
1910	1.187611954
1911	1.187547227
1912	1.187289851
1913	1.187041096
1914	1.186871238
1915	1.186722895
1916	1.186653212
1917	1.186560864
1918	1.186510892
1919	1.18644753
1920	1.186248317
1921	1.18611391
1922	1.186084692
1923	1.185951204
1924	1.185850839
1925	1.185824809
1926	1.185637653
1927	1.18551047
1928	1.185497277
1929	1.185431305
1930	1.185359812
1931	1.185307101
1932	1.185282151
1933	1.185044565
1934	1.184782872
1935	1.184695429
1936	1.184601916
1937	1.184415301
1938	1.184299813
1939	1.184213492
1940	1.184204013
1941	1.184176927
1942	1.184018725
1943	1.183934683
1944	1.183805901
1945	1.183677325
1946	1.183623344
1947	1.183578319
1948	1.183510068
1949	1.183471291
1950	1.183367388
1951	1.18335443
1952	1.183219115
1953	1.183021699
1954	1.182829756
1955	1.182748629
1956	1.182620157
1957	1.182512336
1958	1.182457446
1959	1.182335904
1960	1.182214931
1961	1.182085372
1962	1.181888775
1963	1.181716399
1964	1.181655214
1965	1.181614398
1966	1.181412265
1967	1.181267441
1968	1.180911885
1969	1.180584968
1970	1.180447674
1971	1.180432149
1972	1.180233855
1973	1.180137967
1974	1.18002737
1975	1.17998675
1976	1.179746284
1977	1.179732197
1978	1.179661702
1979	1.179646645
1980	1.179364437
1981	1.179194216
1982	1.179072263
1983	1.179064443
1984	1.178916357
1985	1.178771436
1986	1.178569424
1987	1.178438176
1988	1.178214255
1989	1.17813052
1990	1.178107722
1991	1.178021563
1992	1.178012784
1993	1.177953582
1994	1.17783639
1995	1.177712059
1996	1.177626358
1997	1.177598604
1998	1.177528445
1999	1.177490453
2000	1.177453893
2001	1.177422927
2002	1.177134182
2003	1.177089858
2004	1.176931288
2005	1.17682489
2006	1.176683141
2007	1.176511601
2008	1.176364965
2009	1.176119231
2010	1.175969275
2011	1.175834495
2012	1.175708299
2013	1.175646269
2014	1.175579027
2015	1.175499985
2016	1.175445512
2017	1.175427997
2018	1.175253173
2019	1.175160679
2020	1.175075796
2021	1.174909133
2022	1.174902454
2023	1.174782516
2024	1.174708695
2025	1.174632037
2026	1.174532281
2027	1.174488524
2028	1.1743985
2029	1.174225313
2030	1.174138633
2031	1.174129163
2032	1.173956165
2033	1.173874687
2034	1.173867296
2035	1.173863801
2036	1.1738363
2037	1.173685211
2038	1.173603129
2039	1.173501216
2040	1.173378733
2041	1.173099586
2042	1.172971036
2043	1.172877389
2044	1.172855894
2045	1.172704548
2046	1.172667899
2047	1.172508946
2048	1.172504564
2049	1.172337626
2050	1.172243149
2051	1.172042067
2052	1.172030662
2053	1.172012202
2054	1.171853588
2055	1.171749769
2056	1.171646026
2057	1.171430668
2058	1.171175023
2059	1.171024519
2060	1.171019424
2061	1.170957625
2062	1.170845119
2063	1.170727336
2064	1.170661129
2065	1.170631218
2066	1.170506926
2067	1.170485172
2068	1.170360706
2069	1.170247515
2070	1.17016345
2071	1.170128343
2072	1.170050121
2073	1.170002041
2074	1.169964181
2075	1.169876333
2076	1.169846276
2077	1.169834357
2078	1.169795047
2079	1.169787366
2080	1.169532798
2081	1.16942602
2082	1.169252728
2083	1.169229034
2084	1.169062522
2085	1.169043463
2086	1.168890864
2087	1.168775851
2088	1.168727598
2089	1.168488516
2090	1.168366326
2091	1.168201793
2092	1.168099422
2093	1.167950335
2094	1.167849758
2095	1.167784537
2096	1.167717724
2097	1.167709761
2098	1.167653467
2099	1.167560516
2100	1.167425109
2101	1.16729735
2102	1.167289033
2103	1.167249599
2104	1.167197552
2105	1.167053705
2106	1.166949695
2107	1.166913601
2108	1.16678432
2109	1.166702472
2110	1.166596493
2111	1.166561607
2112	1.166457155
2113	1.166452236
2114	1.166407891
2115	1.166404126
2116	1.166400504
2117	1.166277399
2118	1.166269846
2119	1.166196707
2120	1.166160507
2121	1.166149038
2122	1.166109469
2123	1.166048666
2124	1.165930786
2125	1.165831358
2126	1.165720285
2127	1.165543842
2128	1.165535661
2129	1.165492932
2130	1.165469144
2131	1.165457289
2132	1.165399074
2133	1.16537063
2134	1.165302157
2135	1.165200422
2136	1.165152925
2137	1.165078125
2138	1.165071701
2139	1.16506561
2140	1.165008963
2141	1.164943159
2142	1.164879729
2143	1.164786587
2144	1.164713071
2145	1.164611843
2146	1.164541088
2147	1.164506896
2148	1.164429718
2149	1.164263353
2150	1.164229398
2151	1.164124584
2152	1.164047678
2153	1.164016644
2154	1.163999069
2155	1.163944322
2156	1.16372909
2157	1.163595063
2158	1.163500882
2159	1.163366199
2160	1.163223998
2161	1.163181585
2162	1.163177318
2163	1.163101701
2164	1.162983723
2165	1.162945708
2166	1.162940649
2167	1.162839054
2168	1.162821263
2169	1.162735652
2170	1.162712007
2171	1.162535471
2172	1.16252391
2173	1.16251114
2174	1.162480822
2175	1.162390097
2176	1.162288156
2177	1.162146874
2178	1.162049221
2179	1.161974921
2180	1.161961686
2181	1.161933491
2182	1.161929847
2183	1.161885748
2184	1.161851038
2185	1.161824534
2186	1.161780929
2187	1.161677746
2188	1.161659746
2189	1.161428989
2190	1.161390147
2191	1.161279831
2192	1.161248205
2193	1.161174205
2194	1.161119411
2195	1.160988459
2196	1.160952829
2197	1.160892575
2198	1.160739243
2199	1.160619335
2200	1.160608787
2201	1.160599347
2202	1.160480611
2203	1.160428694
2204	1.160344794
2205	1.160337026
2206	1.160268785
2207	1.160169142
2208	1.160060984
2209	1.159970653
2210	1.159879583
2211	1.159749219
2212	1.159701359
2213	1.159608231
2214	1.159561087
2215	1.159464403
2216	1.159333748
2217	1.159240395
2218	1.159154303
2219	1.159045229
2220	1.159024413
2221	1.158958953
2222	1.158939881
2223	1.158787151
2224	1.15875893
2225	1.158718564
2226	1.158661134
2227	1.158651121
2228	1.158645955
2229	1.158642783
2230	1.158600161
2231	1.158594881
2232	1.158589095
2233	1.158524518
2234	1.15846881
2235	1.158360885
2236	1.158310606
2237	1.158264245
2238	1.158193147
2239	1.158158681
2240	1.158070944
2241	1.158067873
2242	1.158060619
2243	1.157980602
2244	1.157941051
2245	1.157835025
2246	1.157766664
2247	1.157750088
2248	1.157678053
2249	1.157674923
2250	1.157586087
2251	1.157522374
2252	1.157450861
2253	1.15732967
2254	1.157261841
2255	1.157100233
2256	1.157040154
2257	1.156904401
2258	1.1568237
2259	1.156785307
2260	1.156766598
2261	1.156671006
2262	1.156604622
2263	1.15647245
2264	1.156423926
2265	1.156417617
2266	1.156342117
2267	1.15630157
2268	1.156239681
2269	1.156160478
2270	1.156047855
2271	1.156009081
2272	1.15598582
2273	1.155913865
2274	1.155859953
2275	1.155845474
2276	1.155753885
2277	1.155710523
2278	1.155636977
2279	1.155568702
2280	1.155494486
2281	1.155429018
2282	1.155359749
2283	1.155286543
2284	1.155257524
2285	1.155216652
2286	1.155179808
2287	1.155123936
2288	1.155084902
2289	1.15507453
2290	1.155016164
2291	1.154929351
2292	1.154914395
2293	1.154895626
2294	1.154795358
2295	1.154700086
2296	1.154617758
2297	1.154586228
2298	1.154550999
2299	1.154500332
2300	1.154434969
2301	1.154392261
2302	1.15436216
2303	1.154302125
2304	1.15424428
2305	1.154241419
2306	1.154209526
2307	1.154166887
2308	1.15416012
2309	1.154059817
2310	1.153946515
2311	1.153941494
2312	1.153894686
2313	1.153804031
2314	1.15376976
2315	1.15374022
2316	1.153570587
2317	1.153456715
2318	1.153437606
2319	1.153432551
2320	1.153427198
2321	1.153396046
2322	1.153294617
2323	1.153237114
2324	1.153157429
2325	1.153095147
2326	1.153087192
2327	1.153017988
2328	1.152945424
2329	1.152879018
2330	1.152786138
2331	1.152705245
2332	1.152698561
2333	1.152669968
2334	1.152572132
2335	1.152540196
2336	1.152511944
2337	1.152510236
2338	1.152505694
2339	1.152484848
2340	1.15245442
2341	1.15232934
2342	1.152303819
2343	1.152290846
2344	1.152175021
2345	1.152152526
2346	1.152064095
2347	1.151980031
2348	1.151899264
2349	1.151858338
2350	1.151781181
2351	1.151741222
2352	1.151667874
2353	1.151617556
2354	1.15158516
2355	1.151451674
2356	1.151441159
2357	1.151371451
2358	1.151306858
2359	1.151264839
2360	1.151160699
2361	1.151154234
2362	1.151086494
2363	1.150961575
2364	1.150926874
2365	1.150853827
2366	1.15082948
2367	1.150767016
2368	1.150753489
2369	1.150703712
2370	1.15060842
2371	1.150505642
2372	1.150491834
2373	1.150389786
2374	1.150383927
2375	1.150315483
2376	1.150256887
2377	1.150158419
2378	1.150034588
2379	1.150013839
2380	1.149905953
2381	1.149884753
2382	1.149836642
2383	1.149825225
2384	1.149784653
2385	1.149695932
2386	1.149664433
2387	1.149611459
2388	1.149529185
2389	1.149447254
2390	1.149332432
2391	1.149267912
2392	1.149223434
2393	1.149111745
2394	1.149077689
2395	1.149070067
2396	1.148962674
2397	1.148818292
2398	1.148719208
2399	1.148707312
2400	1.14866309
2401	1.148632102
2402	1.148614684
2403	1.148578128
2404	1.148518694
2405	1.14847365
2406	1.148398171
2407	1.148342091
2408	1.148254326
2409	1.148250562
2410	1.148122171
2411	1.148071562
2412	1.14803457
2413	1.147959239
2414	1.147889754
2415	1.147803473
2416	1.147697823
2417	1.147615243
2418	1.147595859
2419	1.147551776
2420	1.147542374
2421	1.147462151
2422	1.147396675
2423	1.147353199
2424	1.14729289
2425	1.147168511
2426	1.147161524
2427	1.147105605
2428	1.147030669
2429	1.146998556
2430	1.146966905
2431	1.146919345
2432	1.146916842
2433	1.146859527
2434	1.146831836
2435	1.146807797
2436	1.146723704
2437	1.146604872
2438	1.14654865
2439	1.146546354
2440	1.146487583
2441	1.146440456
2442	1.146420943
2443	1.14639822
2444	1.146371219
2445	1.146369995
2446	1.146312052
2447	1.14623977
2448	1.146148193
2449	1.146125392
2450	1.146103249
2451	1.146036984
2452	1.145987922
2453	1.145942069
2454	1.145901851
2455	1.145897027
2456	1.145816381
2457	1.145735495
2458	1.145660508
2459	1.145541832
2460	1.145479131
2461	1.145461369
2462	1.145324151
2463	1.145265708
2464	1.145217114
2465	1.145169534
2466	1.145056122
2467	1.144952726
2468	1.144946182
2469	1.144889166
2470	1.144818781
2471	1.144767611
2472	1.144722367
2473	1.144711451
2474	1.144681418
2475	1.144632348
2476	1.144599121
2477	1.144513206
2478	1.144510579
2479	1.144505702
2480	1.144469776
2481	1.144387425
2482	1.144289592
2483	1.144287933
2484	1.144230011
2485	1.144220148
2486	1.144190244
2487	1.144182301
2488	1.144179379
2489	1.144177668
2490	1.144148262
2491	1.144084581
2492	1.14402141
2493	1.144011229
2494	1.144004221
2495	1.143989582
2496	1.143918074
2497	1.143905271
2498	1.143837432
2499	1.143742274
2500	1.143711574
2501	1.143652781
2502	1.143631433
2503	1.143590496
2504	1.1435422
2505	1.14345761
2506	1.14342868
2507	1.143393858
2508	1.143347738
2509	1.143305112
2510	1.14326316
2511	1.143201505
2512	1.143162378
2513	1.143159292
2514	1.143124511
2515	1.143118965
2516	1.143079899
2517	1.142988228
2518	1.142963568
2519	1.142962399
2520	1.142912969
2521	1.142903669
2522	1.142875932
2523	1.142799611
2524	1.142790948
2525	1.142710515
2526	1.142669304
2527	1.142648576
2528	1.142617492
2529	1.1425635
2530	1.142520519
2531	1.142508911
2532	1.142416039
2533	1.142411648
2534	1.142334994
2535	1.142244995
2536	1.142238486
2537	1.142174107
2538	1.142155452
2539	1.142132587
2540	1.142058465
2541	1.142015173
2542	1.142011016
2543	1.141964871
2544	1.141937072
2545	1.141935601
2546	1.141893158
2547	1.141890071
2548	1.141831408
2549	1.14180138
2550	1.141760522
2551	1.141746235
2552	1.141664456
2553	1.141576458
2554	1.141574553
2555	1.141519891
2556	1.141482327
2557	1.14146017
2558	1.141447574
2559	1.14140058
2560	1.141356015
2561	1.141250457
2562	1.141226749
2563	1.14122252
2564	1.141185606
2565	1.141136507
2566	1.14110623
2567	1.141049438
2568	1.140992601
2569	1.140920781
2570	1.14090628
2571	1.140903428
2572	1.140884912
2573	1.140802612
2574	1.140797911
2575	1.140774583
2576	1.140747377
2577	1.140742758
2578	1.140737905
2579	1.140715382
2580	1.140682792
2581	1.140640383
2582	1.140620382
2583	1.140565427
2584	1.140507116
2585	1.14050252
2586	1.140450478
2587	1.140435165
2588	1.140326503
2589	1.140293218
2590	1.140171294
2591	1.140107776
2592	1.140099562
2593	1.14007725
2594	1.140076163
2595	1.140004062
2596	1.139965017
2597	1.139963879
2598	1.139930795
2599	1.139908445
2600	1.139822975
2601	1.139763691
2602	1.139762336
2603	1.139735565
2604	1.13969891
2605	1.139693069
2606	1.139653119
2607	1.13949825
2608	1.139495753
2609	1.139421846
2610	1.139362581
2611	1.139322675
2612	1.139295245
2613	1.139266028
2614	1.139217311
2615	1.139122691
2616	1.139121321
2617	1.139077814
2618	1.139049085
2619	1.138982273
2620	1.138980691
2621	1.138977169
2622	1.138928585
2623	1.138924106
2624	1.138858005
2625	1.138837345
2626	1.138773367
2627	1.13875471
2628	1.138720947
2629	1.138695389
2630	1.13866267
2631	1.138654516
2632	1.138586517
2633	1.138508061
2634	1.138442527
2635	1.138393492
2636	1.138379528
2637	1.138367494
2638	1.138316445
2639	1.138232541
2640	1.138148515
2641	1.138083193
2642	1.138077141
2643	1.138024038
2644	1.137956481
2645	1.137918816
2646	1.13785904
2647	1.137796502
2648	1.137748318
2649	1.137745014
2650	1.137721643
2651	1.137593655
2652	1.137564148
2653	1.137537546
2654	1.137485003
2655	1.13742669
2656	1.137341662
2657	1.137328317
2658	1.137325738
2659	1.137277995
2660	1.137214489
2661	1.137182605
2662	1.137050266
2663	1.137036542
2664	1.136997257
2665	1.136982532
2666	1.136977022
2667	1.136920178
2668	1.136897926
2669	1.136844125
2670	1.136813961
2671	1.136778468
2672	1.136723613
2673	1.136609312
2674	1.136562332
2675	1.136557389
2676	1.136508875
2677	1.136451584
2678	1.13642954
2679	1.136395335
2680	1.136334636
2681	1.136312471
2682	1.136282189
2683	1.136266694
2684	1.136207332
2685	1.136169071
2686	1.136145537
2687	1.136106561
2688	1.136079645
2689	1.136057982
2690	1.136054951
2691	1.136018635
2692	1.135990316
2693	1.135966804
2694	1.135887351
2695	1.135838986
2696	1.135833799
2697	1.135779225
2698	1.135776717
2699	1.135755666
2700	1.135722662
2701	1.135697673
2702	1.135693452
2703	1.135662808
2704	1.135597732
2705	1.135449803
2706	1.135337563
2707	1.135267086
2708	1.135195305
2709	1.135142089
2710	1.135128636
2711	1.13512773
2712	1.135091405
2713	1.135080315
2714	1.135077391
2715	1.135059923
2716	1.134950068
2717	1.13494584
2718	1.134935636
2719	1.134895546
2720	1.134856608
2721	1.134831077
2722	1.134807283
2723	1.134769938
2724	1.134714185
2725	1.134688215
2726	1.134686894
2727	1.134673767
2728	1.134652237
2729	1.134650699
2730	1.134643895
2731	1.134641573
2732	1.134596409
2733	1.134557612
2734	1.134525281
2735	1.134460155
2736	1.13442081
2737	1.134354412
2738	1.134333441
2739	1.134286612
2740	1.134237994
2741	1.134220822
2742	1.134217791
2743	1.134187802
2744	1.134147067
2745	1.134109722
2746	1.134059115
2747	1.134042134
2748	1.134039242
2749	1.134011773
2750	1.133984156
2751	1.133947976
2752	1.1339096
2753	1.133882166
2754	1.133836895
2755	1.133823898
2756	1.133808839
2757	1.133793609
2758	1.133785582
2759	1.133742733
2760	1.133722309
2761	1.133679802
2762	1.133628644
2763	1.133530876
2764	1.133479307
2765	1.133439537
2766	1.13342484
2767	1.133403143
2768	1.133355178
2769	1.133276879
2770	1.133262345
2771	1.133238065
2772	1.133152895
2773	1.133097086
2774	1.133096097
2775	1.133081296
2776	1.133054849
2777	1.133051929
2778	1.13303208
2779	1.133002741
2780	1.132968113
2781	1.132962299
2782	1.13293855
2783	1.132936943
2784	1.132874351
2785	1.132780839
2786	1.132768347
2787	1.132720635
2788	1.132706136
2789	1.132669538
2790	1.132668135
2791	1.132658311
2792	1.132621222
2793	1.132534232
2794	1.132473673
2795	1.132461952
2796	1.132430791
2797	1.132428999
2798	1.132397516
2799	1.132373459
2800	1.132360847
2801	1.132329475
2802	1.132287523
2803	1.132286094
2804	1.132238593
2805	1.132224774
2806	1.132205006
2807	1.132160762
2808	1.132127239
2809	1.132113514
2810	1.132084396
2811	1.132037424
2812	1.131997377
2813	1.131956344
2814	1.131937155
2815	1.131927649
2816	1.131885403
2817	1.131804103
2818	1.131721358
2819	1.131718775
2820	1.131714829
2821	1.131662828
2822	1.131636953
2823	1.131624771
2824	1.13160652
2825	1.131602217
2826	1.131598093
2827	1.131562947
2828	1.13152316
2829	1.131490479
2830	1.131477724
2831	1.13145043
2832	1.13141874
2833	1.131371743
2834	1.131338169
2835	1.131310125
2836	1.131274271
2837	1.131254025
2838	1.131222524
2839	1.131190062
2840	1.131169028
2841	1.131127303
2842	1.13109342
2843	1.131078619
2844	1.131006899
2845	1.13097879
2846	1.130954368
2847	1.130940315
2848	1.130909729
2849	1.130900876
2850	1.1308746
2851	1.130826607
2852	1.130802197
2853	1.130787548
2854	1.130778866
2855	1.130759802
2856	1.13074775
2857	1.130721384
2858	1.130690144
2859	1.13063924
2860	1.130580609
2861	1.130570568
2862	1.130510178
2863	1.130467668
2864	1.130431859
2865	1.130424733
2866	1.130380084
2867	1.130327259
2868	1.13028806
2869	1.130262668
2870	1.13023269
2871	1.130217048
2872	1.130178357
2873	1.130155502
2874	1.130153442
2875	1.130134686
2876	1.130133843
2877	1.13012332
2878	1.130108548
2879	1.130093696
2880	1.130071057
2881	1.130070175
2882	1.130004814
2883	1.129982747
2884	1.129904772
2885	1.129889128
2886	1.129854921
2887	1.129853606
2888	1.129821576
2889	1.129778791
2890	1.129775145
2891	1.129766166
2892	1.129732576
2893	1.129713878
2894	1.129712428
2895	1.129709989
2896	1.129672088
2897	1.129618297
2898	1.129591821
2899	1.129581052
2900	1.129523916
2901	1.129490348
2902	1.129488833
2903	1.129467058
2904	1.1294494
2905	1.12944702
2906	1.129432196
2907	1.129381352
2908	1.129356028
2909	1.129346582
2910	1.129345636
2911	1.129343724
2912	1.129343046
2913	1.129339468
2914	1.129298896
2915	1.129273586
2916	1.129238017
2917	1.129214489
2918	1.129180569
2919	1.12915305
2920	1.129138838
2921	1.129121319
2922	1.129020584
2923	1.129019593
2924	1.129015699
2925	1.129004949
2926	1.129004377
2927	1.129001937
2928	1.128992608
2929	1.128951746
2930	1.128940501
2931	1.128933504
2932	1.128924146
2933	1.128923649
2934	1.128897844
2935	1.128834894
2936	1.12880983
2937	1.128785266
2938	1.128770804
2939	1.1287414
2940	1.128696342
2941	1.128661071
2942	1.128603227
2943	1.128588421
2944	1.128541714
2945	1.128490882
2946	1.128489379
2947	1.128456969
2948	1.128428121
2949	1.128415697
2950	1.128387939
2951	1.128386758
2952	1.128345398
2953	1.128335132
2954	1.128313299
2955	1.128301252
2956	1.12826014
2957	1.12819265
2958	1.128154335
2959	1.128153672
2960	1.128128092
2961	1.128102882
2962	1.128057084
2963	1.128055786
2964	1.128029283
2965	1.128027939
2966	1.128003717
2967	1.127942718
2968	1.12790875
2969	1.127899871
2970	1.127896973
2971	1.127808074
2972	1.127801242
2973	1.127767495
2974	1.127734929
2975	1.127702236
2976	1.127673306
2977	1.127672711
2978	1.127624475
2979	1.1276032
2980	1.127589937
2981	1.127588584
2982	1.127535066
2983	1.127489771
2984	1.127463725
2985	1.127414591
2986	1.127381202
2987	1.12735544
2988	1.127310664
2989	1.127309906
2990	1.127289766
2991	1.12728935
2992	1.127282695
2993	1.127281946
2994	1.127259992
2995	1.127249862
2996	1.127234834
2997	1.127222648
2998	1.127221964
2999	1.127220816
3000	1.12718322
3001	1.12714732
3002	1.127105983
3003	1.127104679
3004	1.127084505
3005	1.127076029
3006	1.12707288
3007	1.127036352
3008	1.126996318
3009	1.126982911
3010	1.126981723
3011	1.126966728
3012	1.126939642
3013	1.126917698
3014	1.126917305
3015	1.12691246
3016	1.126890105
3017	1.126863947
3018	1.12684
3019	1.126816051
3020	1.126805402
3021	1.126804617
3022	1.126781058
3023	1.126767512
3024	1.126766804
3025	1.126730082
3026	1.126723258
3027	1.126697405
3028	1.126696996
3029	1.126685038
3030	1.126684313
3031	1.126660544
3032	1.126644055
3033	1.126639657
3034	1.12659953
3035	1.126558983
3036	1.126540073
3037	1.126523589
3038	1.126521993
3039	1.126495594
3040	1.126487713
3041	1.126459234
3042	1.126420473
3043	1.126394407
3044	1.126393002
3045	1.126375875
3046	1.126355992
3047	1.126323358
3048	1.126292002
3049	1.126259152
3050	1.126253951
3051	1.126197668
3052	1.126177084
3053	1.126142371
3054	1.126116774
3055	1.126083855
3056	1.126064798
3057	1.126062306
3058	1.126029585
3059	1.126028756
3060	1.126008896
3061	1.125998639
3062	1.125997958
3063	1.125997456
3064	1.125982142
3065	1.125946534
3066	1.125938405
3067	1.125930423
3068	1.125834864
3069	1.125795369
3070	1.125767642
3071	1.125763782
3072	1.125737351
3073	1.125709775
3074	1.125708897
3075	1.125708495
3076	1.125707422
3077	1.12566886
3078	1.125635158
3079	1.125630088
3080	1.125561377
3081	1.125545052
3082	1.125537661
3083	1.125526434
3084	1.125505516
3085	1.125498499
3086	1.125493347
3087	1.125450491
3088	1.125431069
3089	1.125419361
3090	1.125388227
3091	1.125378362
3092	1.125377197
3093	1.125347924
3094	1.125340975
3095	1.125340347
3096	1.125321537
3097	1.125311099
3098	1.125300909
3099	1.12529051
3100	1.125275481
3101	1.125254335
3102	1.125241924
3103	1.125201714
3104	1.125175099
3105	1.125139896
3106	1.125130695
3107	1.125105957
3108	1.125087535
3109	1.125068342
3110	1.125054921
3111	1.125054208
3112	1.125053604
3113	1.12504289
3114	1.125018795
3115	1.125018446
3116	1.125014036
3117	1.12501308
3118	1.124984461
3119	1.124983807
3120	1.124964934
3121	1.124923942
3122	1.124923354
3123	1.124860277
3124	1.124796134
3125	1.12477557
3126	1.124753618
3127	1.12475342
3128	1.124746645
3129	1.124736576
3130	1.124734635
3131	1.124709914
3132	1.12466648
3133	1.12461714
3134	1.124571619
3135	1.12456395
3136	1.124524555
3137	1.124495069
3138	1.124474986
3139	1.124472705
3140	1.124462607
3141	1.12444616
3142	1.124437606
3143	1.124436552
3144	1.124379644
3145	1.124372797
3146	1.12434841
3147	1.124308706
3148	1.124255281
3149	1.124238222
3150	1.124219029
3151	1.124218377
3152	1.124215278
3153	1.124187355
3154	1.124186639
3155	1.124184574
3156	1.124163941
3157	1.124108723
3158	1.124080631
3159	1.124063595
3160	1.124062751
3161	1.124053528
3162	1.123999182
3163	1.123981875
3164	1.123980994
3165	1.12395968
3166	1.123948671
3167	1.123935833
3168	1.123911473
3169	1.123910913
3170	1.123898274
3171	1.123882487
3172	1.12385552
3173	1.123823181
3174	1.1238215
3175	1.123815459
3176	1.123757979
3177	1.123757133
3178	1.123741766
3179	1.123701708
3180	1.123700971
3181	1.123695497
3182	1.123676753
3183	1.123643041
3184	1.12363285
3185	1.123626679
3186	1.123616365
3187	1.123579643
3188	1.123574773
3189	1.123522832
3190	1.123501607
3191	1.123486179
3192	1.123468504
3193	1.123467863
3194	1.123452464
3195	1.12341689
3196	1.123384816
3197	1.123367245
3198	1.123363506
3199	1.123351197
3200	1.123304656
3201	1.123269777
3202	1.123254096
3203	1.12323282
3204	1.123211433
3205	1.123198769
3206	1.123187342
3207	1.123187094
3208	1.123186436
3209	1.123185915
3210	1.123185214
3211	1.12315859
3212	1.123127047
3213	1.123081584
3214	1.123080885
3215	1.123053653
3216	1.123044474
3217	1.123005897
3218	1.122979335
